Date,Location,Surface Water Temp (°C),Middle Water Temp (°C),Bottom Water Temp (°C),pH Level,Ammonia (mg/L),Nitrate-N/Nitrite-N  (mg/L),Phosphate (mg/L),Dissolved Oxygen (mg/L),SO2 Flux (t/d),CO2 Flux (t/d),Month,Month_sin,Month_cos
2018-10-04,San Isidro Talisay,0.8117647058823529,0.7154471544715448,0.4189189189189193,0.4902597402597402,0.1306306306306306,0.0070546737213403,0.0752840909090909,0.4718649517684887,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Leviste Laurel,0.8294117647058823,0.747967479674797,0.5945945945945947,0.5162337662337664,0.1126126126126126,0.0229276895943562,0.0596590909090909,0.4043408360128617,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Buso Buso Laurel,0.7941176470588235,0.6666666666666667,0.4594594594594596,0.4902597402597402,0.2072072072072072,0.0105820105820105,0.0866477272727272,0.247588424437299,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Bañaga Agoncillo,0.8147058823529412,0.7642276422764229,0.6756756756756754,0.5162337662337664,0.1216216216216216,0.0246913580246913,0.0738636363636363,0.182475884244373,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Subic Ilaya Agoncilo,0.8058823529411764,0.7560975609756098,0.6216216216216219,0.4902597402597402,0.1036036036036036,0.0176366843033509,0.0866477272727272,0.245176848874598,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Mataas na Kahoy,0.8029411764705883,0.5853658536585369,0.4729729729729728,0.4642857142857139,0.1936936936936936,0.0088183421516754,0.0965909090909091,0.662379421221865,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-10-04,Tanauan,0.7647058823529411,0.5691056910569106,0.3783783783783785,0.5714285714285712,0.1531531531531531,0.001763668430335,0.0951704545454545,0.819935691318328,0.0235747121920553,0.3577024800480429,10,-0.8660254037844386,0.5000000000000001
2018-11-07,Quiling Talisay,0.7705882352941176,0.7317073170731707,0.5135135135135136,0.4350649350649349,0.054054054054054,0.0052910052910052,0.0866477272727272,0.3118971061093247,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Sampaloc Talisay,0.7705882352941176,0.5853658536585369,0.4189189189189193,0.3538961038961039,0.2252252252252252,0.0141093474426807,0.1164772727272727,0.3754019292604501,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,San Isidro Talisay,0.7794117647058824,0.6666666666666667,0.4324324324324324,0.4642857142857139,0.1666666666666666,0.0105820105820105,0.1079545454545454,0.3705787781350482,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Leviste Laurel,0.776470588235294,0.747967479674797,0.4594594594594596,0.5162337662337664,0.1306306306306306,0.0123456790123456,0.1036931818181817,0.3954983922829582,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Buso Buso Laurel,0.788235294117647,0.7073170731707317,0.445945945945946,0.4350649350649349,0.2297297297297297,0.0088183421516754,0.1051136363636363,0.3207395498392283,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Bañaga Agoncillo,0.788235294117647,0.7642276422764229,0.5540540540540544,0.4642857142857139,0.1216216216216216,0.019400352733686,0.1008522727272727,0.2098070739549839,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Subic Ilaya Agoncilo,0.776470588235294,0.747967479674797,0.4864864864864868,0.5714285714285712,0.1171171171171171,0.0246913580246913,0.0994318181818181,0.319935691318328,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Mataas na Kahoy,0.7441176470588236,0.634146341463415,0.3783783783783785,0.4350649350649349,0.1126126126126126,0.0211640211640211,0.0994318181818181,0.362540192926045,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
2018-11-07,Tanauan,0.7529411764705882,0.5691056910569106,0.3783783783783785,0.4090909090909091,0.1846846846846846,0.001763668430335,0.0823863636363636,0.3770096463022508,0.0235747121920553,0.3577024800480429,11,-0.5000000000000004,0.8660254037844384
